customer_id,age,monthly_spend,tenure_months,support_tickets,last_login_days,contract_type,payment_method,region,num_products,discount_used,avg_session_minutes,churn
2150,43,187.26,67,7,0,Annual,Bank Transfer,North,3,0,44.0,1
2151,58,343.18,61,2,45,Annual,Bank Transfer,West,1,1,55.0,0
2152,65,187.1,20,8,37,Quarterly,Card,West,4,0,77.3,1
2153,31,182.83,7,2,35,Annual,Bank Transfer,North,2,1,53.3,1
2154,38,95.34,17,8,7,Monthly,Wallet,South,1,1,92.7,1
2155,21,82.71,36,2,14,Monthly,Bank Transfer,North,2,0,69.5,0
2156,23,168.96,54,5,3,Annual,UPI,North,4,1,40.6,0
2157,49,109.16,69,3,8,Monthly,Card,North,1,0,63.7,1
2158,40,99.79,68,3,7,Monthly,Bank Transfer,South,1,1,27.3,1
2159,26,382.7,54,7,0,Annual,Card,North,5,0,38.0,0
2160,23,86.06,11,8,25,Monthly,UPI,South,3,1,10.4,0
2161,46,146.03,29,6,22,Annual,UPI,South,1,1,63.3,0
2162,28,65.97,28,6,42,Monthly,Wallet,East,2,1,89.7,1
2163,23,88.61,53,2,40,Monthly,Bank Transfer,North,2,1,86.7,1
2164,36,154.01,59,2,23,Annual,UPI,East,1,1,52.8,1
2165,26,299.12,52,0,23,Annual,Card,West,3,1,82.7,0
2166,46,171.97,43,3,23,Quarterly,UPI,East,2,1,38.4,1
2167,25,107.28,11,2,21,Monthly,Wallet,South,3,1,7.0,0
2168,53,116.38,19,5,23,Monthly,Card,West,5,1,40.7,0
2169,29,67.79,35,2,24,Monthly,UPI,North,1,1,9.7,1
2170,47,161.13,40,3,45,Annual,Card,East,1,1,56.0,1
2171,55,126.06,68,5,10,Quarterly,UPI,West,2,0,12.1,1
2172,63,80.18,65,7,16,Monthly,UPI,West,3,1,9.4,1
2173,54,88.9,29,7,29,Monthly,Card,South,4,0,57.0,0
2174,62,271.41,20,7,34,Annual,Wallet,East,1,0,88.5,1
2175,64,90.84,24,5,29,Monthly,Card,East,2,0,43.3,1
2176,46,92.2,64,2,2,Monthly,Bank Transfer,North,2,0,22.8,0
2177,59,149.03,32,5,8,Quarterly,Bank Transfer,West,3,1,79.5,0
2178,49,75.17,1,4,23,Monthly,Bank Transfer,South,4,0,75.4,1
2179,26,202.01,6,8,11,Annual,Bank Transfer,West,4,1,75.9,1
2180,52,161.59,71,3,35,Monthly,Card,East,5,0,68.5,0
2181,55,385.3,26,5,28,Annual,UPI,West,3,0,18.1,1
2182,53,104.0,33,2,22,Monthly,Card,East,5,0,69.6,1
2183,45,97.87,28,5,41,Monthly,UPI,East,1,1,26.8,1
2184,55,31.32,36,1,15,Monthly,Card,West,1,1,65.2,1
2185,63,91.19,52,0,32,Monthly,UPI,South,3,1,25.6,0
2186,23,37.8,23,1,23,Monthly,Card,North,1,1,93.0,1
2187,57,136.15,28,5,28,Annual,Card,West,5,1,37.2,1
2188,31,128.59,13,2,42,Quarterly,Card,West,1,0,32.7,1
2189,55,87.76,67,7,13,Quarterly,Bank Transfer,North,1,0,43.4,1
2190,45,202.55,68,8,39,Quarterly,Card,East,4,1,36.7,0
2191,40,18.27,43,4,12,Monthly,Bank Transfer,West,1,1,21.4,1
2192,52,211.0,59,4,30,Annual,Card,East,1,0,5.1,1
2193,46,64.72,40,1,26,Monthly,Card,West,2,1,85.1,1
2194,41,115.34,50,4,36,Quarterly,Bank Transfer,North,4,0,91.7,0
2195,35,83.06,60,0,11,Monthly,Card,East,3,1,14.9,1
2196,41,201.7,51,5,18,Quarterly,Wallet,East,4,1,27.3,1
2197,37,348.03,16,6,36,Annual,UPI,East,5,0,72.8,1
2198,38,303.79,19,3,3,Annual,Card,South,5,1,50.0,0
2199,62,134.08,13,3,10,Annual,Bank Transfer,East,1,0,94.8,0
2200,51,100.8,25,4,40,Monthly,UPI,East,4,1,35.3,1
2201,57,86.36,19,3,36,Monthly,Card,North,1,0,17.7,1
2202,46,332.87,25,5,37,Annual,Bank Transfer,West,3,1,91.7,0
2203,37,259.46,34,5,25,Annual,Bank Transfer,South,4,0,12.6,1
2204,47,49.48,5,3,12,Monthly,UPI,South,3,1,31.3,1
2205,47,149.5,70,0,2,Monthly,UPI,West,5,1,69.0,1
2206,62,31.32,57,4,4,Monthly,UPI,West,4,1,21.9,0
2207,44,297.17,55,6,21,Annual,Card,East,2,1,72.6,0
2208,60,199.72,18,5,25,Annual,Card,North,5,0,24.4,1
2209,65,96.58,47,0,28,Monthly,Wallet,West,4,0,74.8,1
2210,62,55.23,30,8,16,Monthly,Card,South,4,0,26.1,1
2211,25,216.33,12,7,45,Annual,UPI,North,2,0,64.6,1
2212,37,166.91,61,7,20,Quarterly,Bank Transfer,North,3,1,14.5,1
2213,55,93.06,20,7,40,Monthly,UPI,West,2,1,50.5,1
2214,42,50.1,33,8,9,Monthly,UPI,East,2,1,27.4,1
2215,24,162.25,31,5,44,Monthly,Bank Transfer,North,5,1,77.7,0
2216,52,91.59,20,5,6,Monthly,Card,South,5,1,67.5,1
2217,30,181.36,32,3,35,Annual,Wallet,East,4,0,19.7,1
2218,37,164.92,25,0,44,Quarterly,Bank Transfer,South,5,0,23.2,0
2219,52,53.68,2,4,29,Monthly,Bank Transfer,East,1,0,5.9,1
2220,41,121.66,33,2,25,Monthly,UPI,West,4,0,19.4,1
2221,41,141.33,20,0,26,Annual,Card,East,1,1,36.4,0
2222,30,126.25,53,3,2,Quarterly,Card,East,2,1,33.4,0
2223,62,80.44,24,0,27,Monthly,UPI,East,4,0,35.2,1
2224,27,103.97,6,4,36,Monthly,Bank Transfer,North,5,0,68.4,1
2225,25,153.74,48,8,9,Monthly,Card,North,4,1,53.2,1
2226,56,100.97,18,0,2,Monthly,Card,East,4,0,56.3,1
2227,41,131.62,37,6,19,Annual,Wallet,West,1,1,70.2,0
2228,32,96.64,9,0,18,Monthly,Card,East,2,1,52.9,1
2229,65,252.13,20,6,37,Annual,Card,West,5,1,56.8,1
2230,35,151.13,22,0,3,Annual,Card,North,1,1,89.3,1
2231,61,136.89,32,8,15,Monthly,UPI,East,5,0,89.2,0
2232,60,81.55,21,7,27,Monthly,Bank Transfer,West,2,0,21.0,1
2233,34,57.53,65,5,40,Monthly,Bank Transfer,North,1,1,20.9,0
2234,33,104.41,26,3,45,Monthly,Bank Transfer,South,5,0,13.9,1
2235,25,96.71,52,7,31,Monthly,Card,North,4,0,63.6,0
2236,55,114.32,32,1,39,Monthly,UPI,East,2,1,59.6,1
2237,58,309.05,45,7,11,Annual,Bank Transfer,East,1,0,68.1,0
2238,43,148.02,58,3,19,Quarterly,Card,East,5,0,35.9,0
2239,29,140.43,35,7,9,Quarterly,Bank Transfer,West,5,1,43.1,1
2240,21,141.34,64,4,35,Quarterly,Bank Transfer,East,3,1,41.5,1
2241,50,78.09,27,6,37,Monthly,UPI,East,5,0,94.8,1
2242,63,64.69,42,2,7,Quarterly,UPI,North,1,0,40.9,1
2243,55,85.24,46,8,6,Monthly,Bank Transfer,East,2,0,55.1,1
2244,55,96.83,34,1,35,Quarterly,Bank Transfer,West,3,1,93.6,1
2245,34,44.21,52,1,37,Monthly,Card,West,5,1,63.1,1
2246,33,228.67,56,7,36,Annual,Wallet,East,1,1,87.3,0
2247,22,57.83,48,1,3,Monthly,UPI,West,2,1,87.7,1
2248,63,82.36,48,2,19,Monthly,Card,West,1,1,17.8,1
2249,41,182.46,24,1,38,Annual,UPI,South,1,1,26.2,1
2250,45,112.91,48,3,38,Monthly,Card,East,4,1,20.4,1
2251,29,60.64,14,2,44,Monthly,UPI,South,5,0,5.3,0
2252,51,83.7,60,7,10,Monthly,UPI,South,4,1,53.2,1
2253,31,116.83,45,2,45,Monthly,UPI,South,3,0,41.5,1
2254,24,85.8,40,1,16,Monthly,Bank Transfer,East,4,1,32.7,1
2255,54,204.76,15,7,7,Annual,UPI,East,3,1,68.2,1
2256,35,90.89,25,1,33,Monthly,Bank Transfer,South,2,1,12.5,0
2257,48,242.85,72,1,22,Annual,Bank Transfer,South,2,1,53.9,1
2258,28,104.2,28,5,14,Monthly,Card,East,4,0,14.1,0
2259,52,86.34,21,6,37,Monthly,Bank Transfer,West,1,1,25.2,1
2260,37,237.91,5,1,3,Annual,Card,North,5,1,48.2,1
2261,26,122.23,37,2,41,Monthly,Card,East,3,1,29.9,1
2262,50,170.15,63,5,40,Quarterly,Card,East,5,1,72.9,1
2263,58,114.64,18,4,33,Monthly,Bank Transfer,North,5,0,62.5,1
2264,40,355.85,13,4,13,Annual,Card,East,4,1,73.4,1
2265,22,185.0,69,1,5,Monthly,Bank Transfer,West,5,0,59.9,1
2266,22,384.45,14,7,29,Annual,Bank Transfer,South,5,0,38.3,0
2267,26,175.11,60,0,42,Quarterly,UPI,North,3,0,16.4,1
2268,36,144.9,40,2,41,Annual,Bank Transfer,West,3,1,15.9,0
2269,53,288.28,8,2,19,Annual,Card,East,2,1,23.6,1
2270,46,82.74,45,8,38,Monthly,Card,South,4,0,23.8,0
2271,48,45.93,58,3,5,Monthly,Bank Transfer,East,3,1,78.8,1
2272,39,71.92,18,8,15,Monthly,Wallet,North,4,1,21.4,1
2273,42,274.01,49,4,16,Annual,Card,North,1,1,11.9,0
2274,42,119.56,53,4,2,Monthly,UPI,East,3,0,8.4,1
2275,47,98.86,34,4,43,Monthly,Card,North,3,1,15.4,1
2276,23,122.56,23,2,32,Monthly,Card,North,5,1,89.5,0
2277,36,348.54,18,7,7,Annual,UPI,West,4,1,84.9,0
2278,45,306.36,26,4,13,Annual,UPI,North,5,0,50.7,0
2279,34,82.32,2,4,6,Monthly,UPI,West,2,0,59.5,0
2280,22,93.81,45,4,10,Monthly,Card,South,1,1,11.1,1
2281,49,51.45,9,0,3,Monthly,Card,East,4,1,14.0,1
2282,60,118.9,19,2,17,Monthly,Bank Transfer,North,5,1,7.5,0
2283,47,97.55,64,4,9,Monthly,Card,North,2,1,6.3,1
2284,60,63.37,68,6,6,Monthly,Card,West,4,0,9.5,0
2285,23,96.4,51,6,8,Monthly,Card,South,1,1,22.7,1
2286,27,107.21,4,7,13,Monthly,Card,North,5,1,13.1,1
2287,45,105.54,10,6,31,Quarterly,UPI,West,2,0,15.8,1
2288,28,333.15,71,1,30,Annual,Card,South,1,1,28.1,1
2289,29,62.82,2,2,21,Monthly,Card,West,2,0,87.0,1
2290,38,57.86,24,6,39,Monthly,UPI,West,1,0,65.7,1
2291,62,18.67,18,4,22,Monthly,UPI,North,3,1,15.1,1
2292,26,106.75,37,8,26,Monthly,Card,West,3,1,55.0,1
2293,24,344.65,40,7,16,Annual,Bank Transfer,East,1,0,44.4,1
2294,57,171.98,7,6,36,Monthly,Card,North,5,0,40.4,1
2295,38,49.74,65,2,7,Monthly,Card,North,2,1,33.7,1
2296,52,142.31,46,5,0,Quarterly,UPI,North,2,0,5.2,0
2297,50,107.66,1,8,33,Monthly,Card,North,5,0,15.9,1
2298,61,131.54,26,7,37,Monthly,Card,West,5,1,71.6,0
2299,26,355.42,62,4,24,Annual,UPI,West,2,0,9.6,1
2300,28,234.58,58,1,6,Annual,UPI,South,5,0,33.7,0
2301,40,44.9,2,1,23,Monthly,Card,East,2,1,73.6,1
2302,39,165.75,56,7,9,Quarterly,UPI,West,1,0,10.3,1
2303,26,206.47,29,8,28,Quarterly,Card,South,5,1,92.1,1
2304,37,84.14,30,5,40,Quarterly,Wallet,West,2,1,33.0,1
2305,27,379.12,71,5,6,Annual,Bank Transfer,South,5,0,66.8,1
2306,63,152.15,8,7,38,Annual,Card,North,2,0,10.0,1
2307,22,67.41,26,2,36,Monthly,UPI,South,4,0,36.6,1
2308,48,135.62,40,6,2,Monthly,Card,East,3,0,85.4,0
2309,27,89.97,47,7,40,Quarterly,Card,North,2,1,49.3,1
2310,31,22.94,17,7,42,Monthly,Card,North,2,1,45.8,0
2311,46,228.21,10,7,26,Annual,UPI,East,5,1,51.0,1
2312,24,85.59,53,1,32,Quarterly,Card,North,3,1,94.4,1
2313,47,160.15,15,2,5,Annual,UPI,South,3,1,80.9,1
2314,46,85.43,12,1,6,Quarterly,Card,East,5,1,74.7,1
2315,40,45.72,65,8,11,Monthly,UPI,East,1,1,57.8,1
2316,27,198.24,12,2,23,Annual,Wallet,South,3,0,64.1,1
2317,40,124.62,1,3,31,Quarterly,Wallet,West,2,0,69.2,0
2318,33,102.71,11,1,17,Monthly,Card,North,1,0,23.9,0
2319,58,309.19,6,1,40,Annual,UPI,West,4,0,73.5,1
2320,27,100.89,68,5,23,Quarterly,Card,West,1,0,11.9,1
2321,31,89.72,67,0,30,Quarterly,UPI,West,2,1,58.9,1
2322,53,94.23,17,3,43,Monthly,Bank Transfer,South,5,1,27.6,1
2323,47,171.09,24,4,35,Quarterly,Card,North,1,1,75.6,0
2324,33,234.93,24,2,7,Annual,Card,West,4,0,76.0,0
2325,51,108.43,9,6,39,Monthly,UPI,East,1,0,57.0,1
2326,24,334.79,19,6,4,Annual,UPI,East,1,1,88.5,0
2327,31,51.09,69,3,36,Monthly,Card,North,2,1,53.8,1
2328,25,323.92,6,2,6,Annual,Card,South,3,0,38.9,1
2329,36,21.54,30,4,35,Monthly,UPI,East,1,0,5.3,1
2330,30,91.16,16,5,30,Monthly,UPI,West,2,1,33.9,0
2331,42,149.54,64,8,6,Annual,Card,East,3,1,28.4,1
2332,45,53.0,56,5,17,Monthly,Card,East,4,1,47.2,1
2333,28,48.62,69,3,30,Monthly,UPI,West,1,0,13.8,1
2334,25,210.72,59,2,24,Annual,Bank Transfer,East,1,0,55.6,0
2335,32,127.53,58,6,27,Quarterly,UPI,North,3,0,5.9,0
2336,34,293.38,61,6,44,Annual,Card,West,2,1,59.3,1
2337,63,112.62,30,2,3,Quarterly,UPI,West,3,1,75.0,0
2338,51,89.33,42,7,27,Monthly,Card,North,3,0,33.3,1
2339,50,134.74,21,6,4,Monthly,Card,East,5,0,26.7,0
2340,29,94.24,23,2,41,Monthly,Card,North,2,1,14.3,1
2341,52,55.5,21,8,23,Monthly,Card,East,1,1,29.1,1
2342,58,130.84,24,0,11,Monthly,Bank Transfer,South,4,0,13.6,1
2343,55,147.08,3,3,5,Monthly,Card,West,4,0,45.1,1
2344,32,70.02,36,6,36,Monthly,Bank Transfer,East,2,0,82.7,1
2345,55,85.18,42,4,3,Monthly,Bank Transfer,West,2,1,60.4,1
2346,29,56.13,24,8,5,Monthly,Card,West,2,0,79.0,1
2347,48,311.14,22,7,10,Annual,Bank Transfer,East,5,1,37.0,1
2348,21,48.92,1,6,31,Monthly,Bank Transfer,East,3,1,81.2,0
2349,31,193.45,48,4,15,Quarterly,Card,North,5,0,30.2,0
2350,36,101.53,32,5,4,Monthly,Card,South,1,0,77.9,0
2351,35,319.42,29,6,37,Annual,Card,North,5,1,67.6,0
2352,46,302.19,1,8,1,Annual,Bank Transfer,South,3,0,16.0,1
2353,42,260.11,8,1,9,Annual,Card,South,2,1,41.1,1
2354,32,132.35,27,7,21,Quarterly,UPI,North,5,0,57.7,0
2355,29,346.29,61,5,9,Annual,UPI,East,5,1,27.7,0
2356,35,35.56,69,4,20,Monthly,Bank Transfer,South,2,1,10.5,1
2357,27,65.12,13,1,19,Monthly,UPI,South,2,0,51.6,0
2358,44,231.11,20,1,32,Quarterly,Card,South,5,0,68.7,1
2359,21,158.55,6,6,31,Monthly,Bank Transfer,West,4,0,91.5,1
2360,60,331.41,70,4,27,Annual,Card,West,3,0,84.5,0
2361,55,60.19,62,2,25,Monthly,UPI,West,2,0,71.6,0
2362,61,251.65,51,2,35,Annual,UPI,North,2,0,21.5,0
2363,46,95.08,58,2,35,Monthly,UPI,East,4,0,58.0,1
2364,38,77.5,2,0,38,Monthly,Bank Transfer,South,4,1,20.3,0
2365,24,298.45,24,1,30,Annual,Card,South,3,0,6.7,1
2366,33,20.52,39,7,5,Monthly,Card,South,1,0,39.4,1
2367,23,49.18,54,0,30,Monthly,Card,North,4,0,40.2,1
2368,32,99.75,55,2,14,Monthly,Card,West,1,0,93.5,1
2369,26,248.04,13,6,22,Annual,Card,South,3,1,15.5,1
2370,47,226.93,27,4,38,Annual,UPI,West,3,0,61.1,1
2371,53,142.31,64,3,11,Quarterly,Card,North,3,0,8.7,0
2372,31,111.46,26,8,24,Monthly,Card,East,5,1,45.4,1
2373,45,341.88,36,7,11,Annual,Card,North,2,1,71.1,0
2374,42,87.69,23,1,25,Quarterly,Card,East,3,0,33.9,1
2375,37,83.84,53,1,18,Quarterly,Card,West,2,1,50.5,1
2376,49,297.56,54,4,26,Annual,Wallet,East,4,0,66.1,1
2377,63,92.83,67,0,3,Monthly,UPI,East,2,1,47.8,1
2378,50,122.72,3,4,15,Quarterly,UPI,West,3,1,72.8,0
2379,58,74.71,62,7,42,Monthly,Card,West,2,0,78.6,1
2380,47,109.33,11,0,32,Monthly,UPI,East,4,1,34.6,1
2381,57,58.46,66,8,30,Monthly,Card,South,4,0,71.8,1
2382,29,147.63,8,4,41,Monthly,Card,West,5,1,73.8,1
2383,32,287.4,21,0,30,Annual,UPI,West,2,0,74.0,1
2384,28,118.66,27,3,29,Quarterly,Card,East,1,1,71.4,1
2385,39,73.58,12,3,20,Monthly,Card,South,3,0,15.2,1
2386,25,159.75,25,0,23,Quarterly,UPI,West,3,0,91.3,1
2387,24,137.43,60,8,7,Quarterly,UPI,North,4,1,50.2,0
2388,42,158.28,14,6,41,Annual,Bank Transfer,North,3,0,86.1,1
2389,24,267.34,39,0,28,Annual,Wallet,West,1,0,7.8,1
2390,46,52.1,71,2,41,Monthly,Card,West,3,1,80.8,1
2391,58,132.21,60,4,5,Annual,Wallet,South,1,1,53.6,0
2392,31,196.57,2,8,2,Annual,Card,South,5,0,80.7,0
2393,33,135.27,35,3,20,Quarterly,UPI,East,5,1,61.7,0
2394,26,60.2,19,4,10,Monthly,UPI,East,3,0,41.7,1
2395,32,98.16,52,0,15,Quarterly,Card,West,5,1,63.4,0
2396,65,82.9,55,4,32,Monthly,Card,South,1,1,76.1,1
2397,53,58.77,64,3,33,Monthly,Card,West,3,1,89.5,1
2398,50,202.38,37,1,8,Quarterly,Bank Transfer,West,3,1,56.0,1
2399,37,132.86,22,6,36,Monthly,Bank Transfer,South,5,0,6.0,1
2400,43,72.88,71,3,13,Monthly,Wallet,South,3,1,82.9,0
2401,48,136.61,68,2,3,Monthly,Card,East,5,1,85.6,0
2402,26,109.07,4,0,4,Monthly,Card,North,3,1,9.5,0
2403,25,252.23,5,4,36,Annual,Card,South,1,0,32.0,0
2404,51,26.59,42,6,19,Monthly,Bank Transfer,West,2,0,31.7,1
2405,35,114.28,55,1,39,Monthly,Wallet,West,3,1,16.3,0
2406,62,251.92,1,1,30,Annual,Card,South,3,0,61.5,1
2407,51,104.03,1,4,15,Monthly,UPI,East,3,1,28.2,1
2408,46,123.24,64,3,41,Monthly,Card,West,2,0,49.7,1
2409,23,54.57,26,8,30,Monthly,Card,North,2,0,46.4,1
2410,39,146.04,64,6,1,Monthly,Card,East,4,1,82.9,0
2411,47,124.64,61,0,44,Monthly,UPI,North,5,1,13.1,1
2412,45,73.92,72,5,32,Monthly,Card,North,1,1,36.2,1
2413,60,84.2,51,0,41,Monthly,Card,North,4,1,5.2,1
2414,40,38.24,32,8,9,Monthly,Card,North,2,0,77.4,1
2415,23,107.46,36,0,42,Monthly,Card,West,4,0,18.6,1
2416,59,77.79,44,6,8,Monthly,Card,South,2,0,88.9,0
2417,48,85.06,6,2,2,Monthly,Bank Transfer,West,1,0,53.7,1
2418,64,307.72,49,1,6,Annual,Card,West,3,1,54.8,1
2419,62,77.6,21,2,1,Monthly,Card,West,3,0,59.1,1
2420,65,192.42,26,1,28,Annual,Card,South,1,1,40.1,0
2421,52,159.16,53,2,15,Annual,Wallet,South,3,1,88.1,1
2422,29,137.37,1,3,24,Monthly,UPI,West,5,1,9.4,1
2423,44,62.69,55,4,0,Monthly,UPI,North,5,0,6.0,1
2424,22,79.27,44,2,44,Monthly,Card,East,2,1,73.1,0
2425,46,92.59,6,2,29,Monthly,Bank Transfer,West,3,1,89.1,1
2426,39,337.7,37,5,14,Annual,Wallet,East,5,0,16.2,1
2427,34,93.14,43,6,25,Monthly,UPI,East,2,0,58.7,1
2428,21,70.75,54,2,19,Monthly,UPI,North,5,1,7.7,1
2429,29,37.91,47,8,23,Monthly,UPI,North,1,0,38.7,1
2430,52,220.28,45,8,28,Annual,Card,North,5,0,38.6,1
2431,24,270.86,28,1,43,Annual,Wallet,East,3,1,57.5,0
2432,61,104.59,52,3,27,Quarterly,Card,East,3,1,84.7,0
2433,50,97.19,60,0,11,Monthly,Wallet,East,2,1,81.3,1
2434,32,79.6,63,3,13,Monthly,Bank Transfer,West,2,0,67.1,0
2435,39,114.82,42,3,10,Monthly,Card,South,4,1,38.8,1
2436,31,38.65,19,0,8,Monthly,Bank Transfer,East,2,0,7.0,1
2437,32,20.82,39,7,42,Monthly,Card,South,1,0,85.1,1
2438,65,174.94,57,5,27,Monthly,UPI,North,5,0,23.2,0
2439,34,89.39,20,2,31,Quarterly,Card,West,4,1,47.0,0
2440,46,276.28,57,0,13,Annual,UPI,North,5,1,9.7,1
2441,61,88.1,61,4,3,Monthly,UPI,North,2,1,29.3,1
2442,47,37.18,56,2,0,Monthly,Bank Transfer,North,1,0,68.6,0
2443,37,209.96,58,4,20,Annual,UPI,East,5,1,63.1,0
2444,57,277.65,33,8,27,Annual,UPI,North,1,1,78.2,1
2445,48,86.02,33,6,6,Monthly,Card,South,2,0,19.1,0
2446,27,60.54,30,4,1,Monthly,Card,East,1,0,21.4,1
2447,58,238.43,64,4,11,Annual,UPI,East,2,1,40.8,0
2448,29,117.65,8,5,42,Monthly,Bank Transfer,West,5,1,11.1,1
2449,62,77.86,51,0,43,Monthly,Card,East,3,1,66.8,1
2450,21,215.95,20,3,25,Annual,UPI,West,1,0,80.5,1
2451,41,85.29,65,6,17,Monthly,Card,West,3,1,64.9,1
2452,32,100.97,1,0,24,Monthly,Card,North,5,1,35.4,1
2453,47,59.85,20,2,16,Monthly,Card,North,3,1,11.2,0
2454,33,103.0,3,8,14,Monthly,Wallet,West,3,1,83.1,1
2455,38,118.64,8,2,2,Monthly,Card,West,3,0,53.7,1
2456,38,186.68,9,7,38,Quarterly,Card,West,4,1,17.1,1
2457,54,89.95,60,3,22,Monthly,Card,North,4,1,31.9,1
2458,37,160.84,18,6,0,Quarterly,UPI,North,2,1,29.3,0
2459,59,294.97,3,7,12,Annual,Card,East,3,0,8.7,1
2460,60,91.69,9,8,27,Monthly,Wallet,East,3,0,23.1,1
2461,46,79.02,14,6,10,Quarterly,UPI,East,2,0,20.1,1
2462,38,15.0,38,8,13,Monthly,Card,West,1,1,22.3,0
2463,26,104.96,60,8,32,Monthly,Wallet,North,2,1,75.1,1
2464,22,127.55,18,7,9,Annual,Wallet,South,2,1,15.7,1
2465,57,136.14,41,4,45,Monthly,UPI,West,5,1,10.0,1
2466,61,278.3,41,3,37,Annual,Card,East,5,0,94.0,1
2467,53,119.53,64,0,35,Monthly,Bank Transfer,East,5,1,38.3,1
2468,37,117.08,68,0,9,Quarterly,Card,South,1,1,40.9,0
2469,59,105.09,71,8,6,Monthly,UPI,North,2,1,81.3,0
2470,21,202.74,16,0,29,Annual,Card,North,5,0,24.8,1
2471,53,144.96,59,0,15,Quarterly,UPI,East,3,0,42.9,1
2472,33,79.24,63,7,15,Monthly,UPI,North,1,0,80.6,1
2473,41,111.73,17,1,33,Monthly,Wallet,East,4,0,51.5,1
2474,25,34.62,7,1,9,Monthly,Card,West,2,1,81.6,0
2475,55,156.52,58,7,34,Quarterly,UPI,West,1,0,25.9,1
2476,51,133.58,55,6,19,Quarterly,Card,South,1,0,43.9,1
2477,28,69.87,58,2,38,Monthly,Wallet,East,2,1,26.0,1
2478,26,94.2,21,3,14,Monthly,Card,East,2,1,13.1,1
2479,58,89.59,27,4,18,Monthly,Card,West,4,1,68.8,1
2480,26,228.79,55,1,28,Annual,Bank Transfer,North,1,1,6.2,1
2481,39,208.49,36,7,24,Annual,Card,East,1,1,78.6,0
2482,29,103.38,26,0,9,Monthly,Card,South,4,1,92.2,1
2483,33,132.94,49,6,26,Monthly,Bank Transfer,North,4,0,5.1,0
2484,29,393.2,29,4,39,Annual,UPI,South,5,0,11.5,1
2485,60,262.94,10,5,9,Annual,Card,West,3,1,78.3,1
2486,50,74.66,56,4,8,Monthly,Card,East,4,0,14.9,0
2487,43,312.23,46,2,40,Annual,Bank Transfer,East,2,1,66.7,1
2488,56,41.33,44,1,13,Monthly,Wallet,East,3,1,88.3,1
2489,21,103.77,9,4,23,Monthly,UPI,South,3,1,70.8,1
2490,28,78.01,68,8,29,Monthly,UPI,West,5,1,24.2,1
2491,62,102.91,7,8,23,Monthly,Card,South,5,0,10.4,1
2492,26,148.61,62,8,26,Annual,Card,West,2,0,90.1,0
2493,61,114.65,43,7,3,Monthly,Card,South,4,0,17.9,1
2494,37,120.3,52,0,3,Monthly,UPI,North,2,0,9.9,0
2495,22,103.73,22,4,6,Quarterly,Wallet,South,1,1,75.9,0
2496,57,130.49,55,3,13,Monthly,Card,West,5,0,16.6,1
2497,32,111.15,18,0,6,Quarterly,Card,West,5,0,81.5,1
2498,62,99.66,15,3,10,Monthly,Card,West,2,1,35.2,1
2499,40,194.48,23,4,37,Quarterly,Card,North,5,1,43.6,1
2500,50,111.88,36,8,40,Quarterly,Bank Transfer,South,3,0,61.0,0
